Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	CPA
2	10167	False	5	60	0	2	0	model-10167.graphml	T5	15403
2	10168	False	5	60	0	2	0	model-10168.graphml	T4	31503
2	10169	False	5	60	0	2	0	model-10169.graphml	T5	26162
2	10173	False	5	70	0	2	0	model-10173.graphml	T5	111362
2	10175	False	5	70	0	2	0	model-10175.graphml	T4	46511
2	10177	False	5	70	0	2	0	model-10177.graphml	T4	56632
2	10178	False	5	70	0	2	0	model-10178.graphml	T5	76250
2	10179	False	5	70	0	2	0	model-10179.graphml	T5	27819
2	10190	False	5	80	0	2	0	model-10190.graphml	T5	72713
1	10221	False	5	50	0	2	1	model-10221.graphml	T4	39900
1	10223	False	5	50	0	2	1	model-10223.graphml	T9	8930
1	10225	False	5	50	0	2	1	model-10225.graphml	T4	25002
1	10229	False	5	50	0	2	1	model-10229.graphml	T4	24716
1	10231	False	5	60	0	2	1	model-10231.graphml	T4	33450
1	10232	False	5	60	0	2	1	model-10232.graphml	T4	31386
1	10233	False	5	60	0	2	1	model-10233.graphml	T4	21925
1	10237	False	5	60	0	2	1	model-10237.graphml	T9	18929
1	10238	False	5	60	0	2	1	model-10238.graphml	T4	21903
1	10239	False	5	60	0	2	1	model-10239.graphml	T9	33747
1	10241	False	5	70	0	2	1	model-10241.graphml	T4	41592
2	10291	False	5	50	0	2	1	model-10291.graphml	T6	7923
2	10292	False	5	50	0	2	1	model-10292.graphml	T6	96604
2	10293	False	5	50	0	2	1	model-10293.graphml	T6	12891
2	10294	False	5	50	0	2	1	model-10294.graphml	T6	7321
2	10295	False	5	50	0	2	1	model-10295.graphml	T4	76551
2	10296	False	5	50	0	2	1	model-10296.graphml	T4	21566
2	10297	False	5	50	0	2	1	model-10297.graphml	T4	22679
2	10300	False	5	50	0	2	1	model-10300.graphml	T4	10563
2	10301	False	5	60	0	2	1	model-10301.graphml	T6	10164
2	10302	False	5	60	0	2	1	model-10302.graphml	T4	14642
2	10313	False	5	70	0	2	1	model-10313.graphml	T4	15239
2	10319	False	5	70	0	2	1	model-10319.graphml	T4	8732
2	10333	False	5	90	0	2	1	model-10333.graphml	T4	15682
1	10361	False	5	50	0	2	2	model-10361.graphml	T4	12010
1	10363	False	5	50	0	2	2	model-10363.graphml	T9	41219
1	10364	False	5	50	0	2	2	model-10364.graphml	T4	25849
1	10366	False	5	50	0	2	2	model-10366.graphml	T9	27381
1	10367	False	5	50	0	2	2	model-10367.graphml	T4	7243
1	10368	False	5	50	0	2	2	model-10368.graphml	T9	39218
1	10371	False	5	60	0	2	2	model-10371.graphml	T9	25886
1	10372	False	5	60	0	2	2	model-10372.graphml	T9	53484
1	10374	False	5	60	0	2	2	model-10374.graphml	T9	76737
1	10378	False	5	60	0	2	2	model-10378.graphml	T4	41018
1	10379	False	5	60	0	2	2	model-10379.graphml	T9	56359
1	10385	False	5	70	0	2	2	model-10385.graphml	T4	6869
1	10393	False	5	80	0	2	2	model-10393.graphml	T9	21851
1	10395	False	5	80	0	2	2	model-10395.graphml	T9	234582
2	10431	False	5	50	0	2	2	model-10431.graphml	T6	19187
2	10432	False	5	50	0	2	2	model-10432.graphml	T6	8959
