Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Mixed	Time
2	253	True	13	90	0	2	1	model-253.graphml	SCHED	0.02997926900000003
2	254	True	13	90	0	2	1	model-254.graphml	SCHED	0.030247591000000185
2	255	True	13	90	0	2	1	model-255.graphml	SCHED	0.02976289199999904
2	256	True	13	90	0	2	1	model-256.graphml	SCHED	0.030221511999998896
2	257	True	13	90	0	2	1	model-257.graphml	SCHED	0.029755418999998895
2	258	True	13	90	0	2	1	model-258.graphml	SCHED	0.02962704599999988
2	259	True	13	90	0	2	1	model-259.graphml	SCHED	0.030056267000000858
2	260	True	13	90	0	2	1	model-260.graphml	SCHED	0.029896136000001405
2	261	True	13	95	0	2	1	model-261.graphml	SCHED	0.0303889340000012
2	262	True	13	95	0	2	1	model-262.graphml	SCHED	0.030404001000000846
2	263	True	13	95	0	2	1	model-263.graphml	SCHED	0.029955255000000847
2	264	True	13	95	0	2	1	model-264.graphml	SCHED	0.030528552999999903
2	265	True	13	95	0	2	1	model-265.graphml	SCHED	0.030381971999998925
2	266	True	13	95	0	2	1	model-266.graphml	SCHED	0.02971527200000068
2	267	True	13	95	0	2	1	model-267.graphml	SCHED	0.030173212000001115
2	268	True	13	95	0	2	1	model-268.graphml	SCHED	0.029757120999999387
2	269	True	13	95	0	2	1	model-269.graphml	SCHED	0.030078364999999607
2	270	True	13	95	0	2	1	model-270.graphml	SCHED	0.02997762899999934
2	271	True	13	98	0	2	1	model-271.graphml	SCHED	0.02983457500000064
2	272	True	13	98	0	2	1	model-272.graphml	SCHED	0.029849825999999524
2	273	True	13	98	0	2	1	model-273.graphml	SCHED	0.030177812999999887
2	274	True	13	98	0	2	1	model-274.graphml	SCHED	0.029715334999998788
2	275	True	13	98	0	2	1	model-275.graphml	SCHED	0.030199192999999624
2	276	True	13	98	0	2	1	model-276.graphml	SCHED	0.03001522000000101
2	277	True	13	98	0	2	1	model-277.graphml	SCHED	0.029644791999999143
2	278	True	13	98	0	2	1	model-278.graphml	SCHED	0.02991437599999891
2	279	True	13	98	0	2	1	model-279.graphml	SCHED	0.02978021500000061
2	280	True	13	98	0	2	1	model-280.graphml	SCHED	0.029843590000000475
