Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Uniform	Time
2	275	True	13	98	0	2	1	model-275.graphml	SCHED	0.09243019200000013
2	276	True	13	98	0	2	1	model-276.graphml	SCHED	0.058759642000000056
2	277	True	13	98	0	2	1	model-277.graphml	SCHED	0.07275299000000146
2	278	True	13	98	0	2	1	model-278.graphml	SCHED	0.06369242299999911
2	279	True	13	98	0	2	1	model-279.graphml	SCHED	0.07803164699999954
2	280	True	13	98	0	2	1	model-280.graphml	SCHED	0.0631728030000005
1	281	True	13	50	0	2	2	model-281.graphml	SCHED	0.029557240000000817
1	282	True	13	50	0	2	2	model-282.graphml	SCHED	0.02937584099999846
1	283	True	13	50	0	2	2	model-283.graphml	SCHED	0.02940280700000031
1	284	True	13	50	0	2	2	model-284.graphml	SCHED	0.029222376999999966
1	285	True	13	50	0	2	2	model-285.graphml	SCHED	0.029634522000000274
1	286	True	13	50	0	2	2	model-286.graphml	SCHED	0.029481189000000185
1	287	True	13	50	0	2	2	model-287.graphml	SCHED	0.02953160399999888
1	288	True	13	50	0	2	2	model-288.graphml	SCHED	0.029535187000000462
1	289	True	13	50	0	2	2	model-289.graphml	SCHED	0.029509049000001397
1	290	True	13	50	0	2	2	model-290.graphml	SCHED	0.02958289000000036
1	291	True	13	60	0	2	2	model-291.graphml	SCHED	0.029523832000000638
1	292	True	13	60	0	2	2	model-292.graphml	SCHED	0.0293127240000004
1	293	True	13	60	0	2	2	model-293.graphml	SCHED	0.029648039000001347
1	294	True	13	60	0	2	2	model-294.graphml	SCHED	0.029430710999999832
1	295	True	13	60	0	2	2	model-295.graphml	SCHED	0.029412558000000644
1	296	True	13	60	0	2	2	model-296.graphml	SCHED	0.02986090699999977
1	297	True	13	60	0	2	2	model-297.graphml	SCHED	0.029477718000000763
1	298	True	13	60	0	2	2	model-298.graphml	SCHED	0.02966982200000068
1	299	True	13	60	0	2	2	model-299.graphml	SCHED	0.029705853999999476
