Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	EMSOFT17	Time
2	15382	False	13	95	0	2	1	model-15382.graphml	SCHED	0.09851774599999885
2	15383	False	13	95	0	2	1	model-15383.graphml	SCHED	0.12547476700000004
2	15384	False	13	95	0	2	1	model-15384.graphml	SCHED	0.08284231500000061
2	15385	False	13	95	0	2	1	model-15385.graphml	SCHED	0.1691399209999993
2	15386	False	13	95	0	2	1	model-15386.graphml	SCHED	0.14063409299999918
2	15387	False	13	95	0	2	1	model-15387.graphml	SCHED	0.06309545499999558
2	15388	False	13	95	0	2	1	model-15388.graphml	SCHED	0.058535149000000786
2	15389	False	13	95	0	2	1	model-15389.graphml	SCHED	0.1333976179999965
2	15390	False	13	95	0	2	1	model-15390.graphml	SCHED	0.10681040800000119
2	15391	False	13	98	0	2	1	model-15391.graphml	SCHED	0.1176292700000019
2	15392	False	13	98	0	2	1	model-15392.graphml	SCHED	0.16382850299999774
2	15393	False	13	98	0	2	1	model-15393.graphml	SCHED	0.13388009399999845
2	15394	False	13	98	0	2	1	model-15394.graphml	SCHED	0.10551638599999791
2	15395	False	13	98	0	2	1	model-15395.graphml	SCHED	0.16322995499999848
2	15396	False	13	98	0	2	1	model-15396.graphml	SCHED	0.1104590779999981
2	15397	False	13	98	0	2	1	model-15397.graphml	SCHED	0.1083008279999973
2	15398	False	13	98	0	2	1	model-15398.graphml	SCHED	0.11169269499999501
2	15399	False	13	98	0	2	1	model-15399.graphml	SCHED	0.1630868949999993
2	15400	False	13	98	0	2	1	model-15400.graphml	SCHED	0.22885217099999977
1	15401	False	13	50	0	2	2	model-15401.graphml	SCHED	0.05943719700000116
1	15402	False	13	50	0	2	2	model-15402.graphml	SCHED	0.04437441900000039
1	15403	False	13	50	0	2	2	model-15403.graphml	SCHED	0.03777754699999747
1	15404	False	13	50	0	2	2	model-15404.graphml	SCHED	0.04490464199999877
1	15405	False	13	50	0	2	2	model-15405.graphml	SCHED	0.04691260399999919
1	15406	False	13	50	0	2	2	model-15406.graphml	SCHED	0.047300096999997265
1	15407	False	13	50	0	2	2	model-15407.graphml	SCHED	0.05233561499999695
1	15408	False	13	50	0	2	2	model-15408.graphml	SCHED	0.06507998000000015
1	15409	False	13	50	0	2	2	model-15409.graphml	SCHED	0.039815431999997486
1	15410	False	13	50	0	2	2	model-15410.graphml	SCHED	0.03928992600000214
1	15411	False	13	60	0	2	2	model-15411.graphml	SCHED	0.04099141800000439
1	15412	False	13	60	0	2	2	model-15412.graphml	SCHED	0.0460201309999988
1	15413	False	13	60	0	2	2	model-15413.graphml	SCHED	0.07510504400000428
